function	size	time
solve	240	0.000203
lu	240	0.022680
solve	240	0.000236
lu	240	0.022058
solve	240	0.000292
lu	240	0.022106
solve	240	0.000191
lu	241	0.022300
solve	241	0.000196
lu	241	0.022595
solve	241	0.000200
lu	241	0.022674
solve	241	0.000197
lu	241	0.022962
solve	241	0.000300
lu	241	0.023410
solve	241	0.000252
lu	241	0.022676
solve	241	0.000227
lu	241	0.022809
solve	241	0.000219
lu	241	0.024771
solve	241	0.000251
lu	241	0.023282
solve	241	0.000216
lu	241	0.023677
solve	241	0.000264
lu	242	0.023602
solve	242	0.000223
lu	242	0.023609
solve	242	0.000213
lu	242	0.023547
solve	242	0.000223
lu	242	0.023396
solve	242	0.000216
lu	242	0.026119
solve	242	0.000263
lu	242	0.026058
solve	242	0.000259
lu	242	0.025361
solve	242	0.000239
lu	242	0.023162
solve	242	0.000256
lu	242	0.023180
solve	242	0.000196
lu	242	0.023043
solve	242	0.000216
lu	243	0.023013
solve	243	0.000262
lu	243	0.023445
solve	243	0.000273
lu	243	0.023018
solve	243	0.000222
lu	243	0.030356
solve	243	0.000252
lu	243	0.021728
solve	243	0.000219
lu	243	0.021649
solve	243	0.000211
lu	243	0.022036
solve	243	0.000227
lu	243	0.021410
solve	243	0.000215
lu	243	0.022401
solve	243	0.000216
lu	243	0.023695
solve	243	0.000250
lu	244	0.023960
solve	244	0.000227
lu	244	0.023587
solve	244	0.000240
lu	244	0.025768
solve	244	0.000332
lu	244	0.027108
solve	244	0.000316
lu	244	0.025782
solve	244	0.000226
lu	244	0.024949
solve	244	0.000223
lu	244	0.024392
solve	244	0.000221
lu	244	0.025151
solve	244	0.000256
lu	244	0.024086
solve	244	0.000220
lu	244	0.027880
solve	244	0.000386
lu	245	0.028825
solve	245	0.000440
lu	245	0.029307
solve	245	0.000274
lu	245	0.023597
solve	245	0.000230
lu	245	0.022574
solve	245	0.000222
lu	245	0.023195
solve	245	0.000226
lu	245	0.023962
solve	245	0.000226
lu	245	0.023254
solve	245	0.000226
lu	245	0.023503
solve	245	0.000266
lu	245	0.024379
solve	245	0.000227
lu	245	0.024243
solve	245	0.000226
lu	246	0.025625
solve	246	0.000224
lu	246	0.025866
solve	246	0.000261
lu	246	0.025477
solve	246	0.000239
lu	246	0.027141
solve	246	0.000262
lu	246	0.032444
solve	246	0.000264
lu	246	0.027435
solve	246	0.000268
lu	246	0.029836
solve	246	0.000340
lu	246	0.027148
solve	246	0.000239
lu	246	0.027779
solve	246	0.000241
lu	246	0.024432
solve	246	0.000223
lu	247	0.025180
solve	247	0.000244
lu	247	0.024688
solve	247	0.000229
lu	247	0.025814
solve	247	0.000230
lu	247	0.026242
solve	247	0.000273
lu	247	0.025320
solve	247	0.000368
lu	247	0.025008
solve	247	0.000226
lu	247	0.025874
solve	247	0.000271
lu	247	0.026299
solve	247	0.000275
lu	247	0.026635
solve	247	0.000255
lu	247	0.028404
solve	247	0.000237
lu	248	0.027133
solve	248	0.000338
lu	248	0.027518
solve	248	0.000301
lu	248	0.027937
solve	248	0.000309
lu	248	0.026846
solve	248	0.000278
lu	248	0.028155
solve	248	0.000264
lu	248	0.024898
solve	248	0.000270
lu	248	0.025430
solve	248	0.000342
lu	248	0.025177
solve	248	0.000214
lu	248	0.026453
solve	248	0.000232
lu	248	0.024797
solve	248	0.000244
lu	249	0.025954
solve	249	0.000225
lu	249	0.025687
solve	249	0.000279
lu	249	0.025662
solve	249	0.000232
lu	249	0.025475
solve	249	0.000251
lu	249	0.025730
solve	249	0.000275
lu	249	0.025020
solve	249	0.000233
lu	249	0.025282
solve	249	0.000233
lu	249	0.025238
solve	249	0.000230
lu	249	0.026047
solve	249	0.000270
lu	249	0.025301
solve	249	0.000235
lu	250	0.031780
solve	250	0.000266
lu	250	0.027936
solve	250	0.000281
lu	250	0.025391
solve	250	0.000210
lu	250	0.024907
solve	250	0.000224
lu	250	0.024844
solve	250	0.000227
lu	250	0.024923
solve	250	0.000235
lu	250	0.024940
solve	250	0.000215
lu	250	0.024695
solve	250	0.000215
lu	250	0.024547
solve	250	0.000206
lu	250	0.026663
solve	250	0.000235
lu	251	0.026097
solve	251	0.000280
lu	251	0.024973
solve	251	0.000239
lu	251	0.025330
solve	251	0.000207
lu	251	0.025765
solve	251	0.000235
lu	251	0.025722
solve	251	0.000227
lu	251	0.025598
solve	251	0.000240
lu	251	0.025006
solve	251	0.000220
lu	251	0.026247
solve	251	0.000212
lu	251	0.025088
solve	251	0.000213
lu	251	0.024717
solve	251	0.000208
lu	252	0.025471
solve	252	0.000217
lu	252	0.025715
solve	252	0.000286
lu	252	0.026427
solve	252	0.000277
lu	252	0.025822
solve	252	0.000229
lu	252	0.026093
solve	252	0.000227
lu	252	0.025358
solve	252	0.000216
lu	252	0.025017
solve	252	0.000223
lu	252	0.025187
solve	252	0.000209
lu	252	0.026823
solve	252	0.000216
lu	252	0.025192
solve	252	0.000215
lu	253	0.026749
solve	253	0.000244
lu	253	0.025806
solve	253	0.000224
lu	253	0.026925
solve	253	0.000237
lu	253	0.026465
solve	253	0.000253
lu	253	0.025728
solve	253	0.000217
lu	253	0.026936
solve	253	0.000227
lu	253	0.026215
solve	253	0.000235
lu	253	0.029276
solve	253	0.000274
lu	253	0.026305
solve	253	0.000222
lu	253	0.025909
solve	253	0.000234
lu	254	0.025728
solve	254	0.000215
lu	254	0.025794
solve	254	0.000209
lu	254	0.030187
solve	254	0.000281
lu	254	0.026790
solve	254	0.000217
lu	254	0.025930
solve	254	0.000214
lu	254	0.025985
solve	254	0.000212
lu	254	0.026232
solve	254	0.000234
lu	254	0.026145
solve	254	0.000221
lu	254	0.025674
solve	254	0.000231
lu	254	0.025837
solve	254	0.000247
lu	255	0.028728
solve	255	0.000276
lu	255	0.026510
solve	255	0.000235
lu	255	0.026172
solve	255	0.000226
lu	255	0.027067
solve	255	0.000237
lu	255	0.026744
solve	255	0.000233
lu	255	0.025996
solve	255	0.000222
lu	255	0.026296
solve	255	0.000213
lu	255	0.027568
solve	255	0.000227
lu	255	0.026161
solve	255	0.000211
lu	255	0.026144
solve	255	0.000217
lu	256	0.024647
solve	256	0.000216
lu	256	0.024810
solve	256	0.000229
lu	256	0.024622
solve	256	0.000219
lu	256	0.024619
solve	256	0.000217
lu	256	0.024610
solve	256	0.000216
lu	256	0.026984
solve	256	0.000226
lu	256	0.024867
solve	256	0.000219
lu	256	0.024745
solve	256	0.000225
lu	256	0.025469
solve	256	0.000257
lu	256	0.024827
solve	256	0.000221
lu	257	0.026599
solve	257	0.000221
lu	257	0.026769
solve	257	0.000244
lu	257	0.027875
solve	257	0.000285
lu	257	0.034129
solve	257	0.000286
lu	257	0.029172
solve	257	0.000227
lu	257	0.027683
solve	257	0.000242
lu	257	0.027414
solve	257	0.000230
lu	257	0.027244
solve	257	0.000230
lu	257	0.027358
solve	257	0.000282
lu	257	0.030441
solve	257	0.000248
lu	258	0.028387
solve	258	0.000246
lu	258	0.027170
solve	258	0.000263
lu	258	0.032311
solve	258	0.000269
lu	258	0.029579
solve	258	0.000288
lu	258	0.030379
solve	258	0.000247
lu	258	0.028500
solve	258	0.000242
lu	258	0.027668
solve	258	0.000232
lu	258	0.028503
solve	258	0.000260
lu	258	0.029552
solve	258	0.000251
lu	258	0.029542
solve	258	0.000283
lu	259	0.030444
solve	259	0.000252
lu	259	0.030479
solve	259	0.000250
lu	259	0.032490
solve	259	0.000258
lu	259	0.030915
solve	259	0.000320
lu	259	0.028185
solve	259	0.000356
lu	259	0.028348
solve	259	0.000304
lu	259	0.027944
solve	259	0.000247
lu	259	0.028255
solve	259	0.000247
lu	259	0.028185
solve	259	0.000262
lu	259	0.029317
solve	259	0.000302
lu	260	0.028352
solve	260	0.000245
lu	260	0.028308
solve	260	0.000246
lu	260	0.028506
solve	260	0.000253
lu	260	0.029790
solve	260	0.000252
lu	260	0.028895
solve	260	0.000252
lu	260	0.028740
solve	260	0.000348
lu	260	0.035114
solve	260	0.000292
lu	260	0.029907
solve	260	0.000434
lu	260	0.028208
solve	260	0.000239
lu	260	0.028716
solve	260	0.000239
lu	261	0.029100
solve	261	0.000254
lu	261	0.028954
solve	261	0.000252
lu	261	0.030737
solve	261	0.000290
lu	261	0.028344
solve	261	0.000243
lu	261	0.029759
solve	261	0.000352
lu	261	0.030528
solve	261	0.000285
lu	261	0.029937
solve	261	0.000244
lu	261	0.028725
solve	261	0.000247
lu	261	0.028283
solve	261	0.000243
lu	261	0.029334
solve	261	0.000226
lu	262	0.029936
solve	262	0.000282
lu	262	0.028566
solve	262	0.000250
lu	262	0.029029
solve	262	0.000243
lu	262	0.028002
solve	262	0.000236
lu	262	0.028472
solve	262	0.000246
lu	262	0.029780
solve	262	0.000292
lu	262	0.028334
solve	262	0.000232
lu	262	0.028611
solve	262	0.000234
lu	262	0.028495
solve	262	0.000253
lu	262	0.028566
solve	262	0.000236
lu	263	0.027567
solve	263	0.000232
lu	263	0.027324
solve	263	0.000246
lu	263	0.028809
solve	263	0.000259
lu	263	0.026499
solve	263	0.000229
lu	263	0.027786
solve	263	0.000241
lu	263	0.027158
solve	263	0.000242
lu	263	0.027590
solve	263	0.000237
lu	263	0.026810
solve	263	0.000328
lu	263	0.027980
solve	263	0.000318
lu	263	0.036779
solve	263	0.000278
lu	264	0.029581
solve	264	0.000327
lu	264	0.029616
solve	264	0.000267
lu	264	0.029059
solve	264	0.000241
lu	264	0.028963
solve	264	0.000247
lu	264	0.028871
solve	264	0.000245
lu	264	0.029142
solve	264	0.000241
lu	264	0.029008
solve	264	0.000228
lu	264	0.029249
solve	264	0.000251
lu	264	0.030129
solve	264	0.000281
lu	264	0.029519
solve	264	0.000240
lu	265	0.030165
solve	265	0.000263
lu	265	0.030165
solve	265	0.000252
lu	265	0.029546
solve	265	0.000249
lu	265	0.029267
solve	265	0.000237
lu	265	0.030001
solve	265	0.000244
lu	265	0.029673
solve	265	0.000267
lu	265	0.029268
solve	265	0.000237
lu	265	0.029152
solve	265	0.000242
lu	265	0.029279
solve	265	0.000233
lu	265	0.029366
solve	265	0.000239
lu	266	0.029509
solve	266	0.000243
lu	266	0.029935
solve	266	0.000234
lu	266	0.029929
solve	266	0.000239
lu	266	0.029509
solve	266	0.000249
lu	266	0.030069
solve	266	0.000242
lu	266	0.029528
solve	266	0.000243
lu	266	0.030124
solve	266	0.000270
lu	266	0.030270
solve	266	0.000258
lu	266	0.029834
solve	266	0.000238
lu	266	0.030101
solve	266	0.000259
lu	267	0.030193
solve	267	0.000262
lu	267	0.034824
solve	267	0.000260
lu	267	0.031100
solve	267	0.000253
lu	267	0.032407
solve	267	0.000259
lu	267	0.031693
solve	267	0.000303
lu	267	0.031667
solve	267	0.000252
lu	267	0.031214
solve	267	0.000260
lu	267	0.030458
solve	267	0.000240
lu	267	0.030168
solve	267	0.000240
lu	267	0.031320
solve	267	0.000273
lu	268	0.030487
solve	268	0.000251
lu	268	0.030953
solve	268	0.000241
lu	268	0.031138
solve	268	0.000254
lu	268	0.030688
solve	268	0.000245
lu	268	0.030459
solve	268	0.000252
lu	268	0.030447
solve	268	0.000255
lu	268	0.030314
solve	268	0.000240
lu	268	0.037390
solve	268	0.000252
lu	268	0.030385
solve	268	0.000248
lu	268	0.030065
solve	268	0.000236
lu	269	0.030754
solve	269	0.000243
lu	269	0.034866
solve	269	0.000278
lu	269	0.032602
solve	269	0.000259
lu	269	0.032057
solve	269	0.000276
lu	269	0.030976
solve	269	0.000264
lu	269	0.031372
solve	269	0.000247
lu	269	0.031055
solve	269	0.000252
lu	269	0.032697
solve	269	0.000259
lu	269	0.031823
solve	269	0.000248
lu	269	0.030867
solve	269	0.000243
lu	270	0.030949
solve	270	0.000269
lu	270	0.038317
solve	270	0.000332
lu	270	0.032510
solve	270	0.000262
lu	270	0.031306
solve	270	0.000251
lu	270	0.031033
solve	270	0.000243
lu	270	0.031115
solve	270	0.000245
lu	270	0.038530
solve	270	0.000255
lu	270	0.031044
solve	270	0.000261
lu	270	0.031204
solve	270	0.000257
lu	270	0.037150
solve	270	0.000756
lu	271	0.032062
solve	271	0.000393
lu	271	0.032546
solve	271	0.000274
lu	271	0.032504
solve	271	0.000258
lu	271	0.031637
solve	271	0.000254
lu	271	0.031901
solve	271	0.000249
lu	271	0.032189
solve	271	0.000249
lu	271	0.036405
solve	271	0.000257
lu	271	0.032283
solve	271	0.000265
lu	271	0.031851
solve	271	0.000248
lu	271	0.031842
solve	271	0.000244
lu	272	0.032199
solve	272	0.000260
lu	272	0.031735
solve	272	0.000267
lu	272	0.031565
solve	272	0.000251
lu	272	0.032126
solve	272	0.000281
lu	272	0.031718
solve	272	0.000251
lu	272	0.032367
solve	272	0.000246
lu	272	0.033797
solve	272	0.000265
lu	272	0.033807
solve	272	0.000257
lu	272	0.032020
solve	272	0.000255
lu	272	0.035218
solve	272	0.000299
lu	273	0.031894
solve	273	0.000290
lu	273	0.033713
solve	273	0.000267
lu	273	0.032626
solve	273	0.000258
lu	273	0.031893
solve	273	0.000276
lu	273	0.031376
solve	273	0.000243
lu	273	0.032351
solve	273	0.000257
lu	273	0.030758
solve	273	0.000252
lu	273	0.030310
solve	273	0.000252
lu	273	0.031444
solve	273	0.000280
lu	273	0.032633
solve	273	0.000314
lu	274	0.032906
solve	274	0.000273
lu	274	0.033993
solve	274	0.000283
lu	274	0.033365
solve	274	0.000276
lu	274	0.033874
solve	274	0.000283
lu	274	0.034147
solve	274	0.000330
lu	274	0.035479
solve	274	0.000327
lu	274	0.035963
solve	274	0.000321
lu	274	0.038262
solve	274	0.000299
lu	274	0.034578
solve	274	0.000279
lu	274	0.033693
solve	274	0.000269
lu	275	0.035519
solve	275	0.000278
lu	275	0.033885
solve	275	0.000282
lu	275	0.035754
solve	275	0.000285
lu	275	0.033202
solve	275	0.000293
lu	275	0.034219
solve	275	0.000257
lu	275	0.034730
solve	275	0.000323
lu	275	0.036162
solve	275	0.000321
lu	275	0.035710
solve	275	0.000286
lu	275	0.037198
solve	275	0.000278
lu	275	0.035140
solve	275	0.000263
lu	276	0.034275
solve	276	0.000272
lu	276	0.034185
solve	276	0.000266
lu	276	0.049733
solve	276	0.000453
lu	276	0.052771
solve	276	0.000471
lu	276	0.051212
solve	276	0.000291
lu	276	0.044349
solve	276	0.000301
lu	276	0.037094
solve	276	0.000274
lu	276	0.035272
solve	276	0.000286
lu	276	0.036043
solve	276	0.000282
lu	276	0.036088
solve	276	0.000283
lu	277	0.036216
solve	277	0.000280
lu	277	0.036553
solve	277	0.000286
lu	277	0.035997
solve	277	0.000291
lu	277	0.038535
solve	277	0.000289
lu	277	0.034348
solve	277	0.000278
lu	277	0.035131
solve	277	0.000283
lu	277	0.036152
solve	277	0.000344
lu	277	0.036750
solve	277	0.000281
lu	277	0.035678
solve	277	0.000276
lu	277	0.035400
solve	277	0.000280
lu	278	0.036094
solve	278	0.000385
lu	278	0.035099
solve	278	0.000300
lu	278	0.034802
solve	278	0.000279
lu	278	0.036132
solve	278	0.000289
lu	278	0.040765
solve	278	0.000294
lu	278	0.034355
solve	278	0.000295
lu	278	0.033947
solve	278	0.000281
lu	278	0.033805
solve	278	0.000282
lu	278	0.033761
solve	278	0.000264
lu	278	0.033937
solve	278	0.000269
lu	279	0.034126
solve	279	0.000258
lu	279	0.034383
solve	279	0.000288
lu	279	0.035365
solve	279	0.000279
lu	279	0.034403
solve	279	0.000273
lu	279	0.034503
solve	279	0.000263
lu	279	0.034708
solve	279	0.000283
lu	279	0.034247
solve	279	0.000322
lu	279	0.034346
solve	279	0.000287
lu	279	0.037663
solve	279	0.000276
lu	279	0.034215
solve	279	0.000278
lu	280	0.039654
solve	280	0.000350
lu	280	0.038805
solve	280	0.000277
lu	280	0.037218
solve	280	0.000434
lu	280	0.043273
solve	280	0.000452
lu	280	0.046641
solve	280	0.000292
lu	280	0.037563
solve	280	0.000330
lu	280	0.037368
solve	280	0.000330
lu	280	0.040592
solve	280	0.000341
lu	280	0.045004
solve	280	0.000383
lu	280	0.055508
solve	280	0.000609
lu	281	0.050530
solve	281	0.000379
lu	281	0.040005
solve	281	0.000328
lu	281	0.036279
solve	281	0.000275
lu	281	0.036925
solve	281	0.000297
lu	281	0.038188
solve	281	0.000271
lu	281	0.034644
solve	281	0.000294
lu	281	0.035500
solve	281	0.000285
lu	281	0.033882
solve	281	0.000336
lu	281	0.033763
solve	281	0.000259
lu	281	0.034567
solve	281	0.000272
lu	282	0.036652
solve	282	0.000280
lu	282	0.034168
solve	282	0.000281
lu	282	0.035451
solve	282	0.000286
lu	282	0.035145
solve	282	0.000295
lu	282	0.035995
solve	282	0.000289
lu	282	0.035575
solve	282	0.000275
lu	282	0.034810
solve	282	0.000270
lu	282	0.035361
solve	282	0.000287
lu	282	0.035631
solve	282	0.000271
lu	282	0.035418
solve	282	0.000261
lu	283	0.038163
solve	283	0.000277
lu	283	0.036462
solve	283	0.000274
lu	283	0.035921
solve	283	0.000283
lu	283	0.035709
solve	283	0.000267
lu	283	0.037116
solve	283	0.000292
lu	283	0.042434
solve	283	0.000429
lu	283	0.043224
solve	283	0.000353
lu	283	0.035319
solve	283	0.000328
lu	283	0.036563
solve	283	0.000303
lu	283	0.037655
solve	283	0.000419
lu	284	0.042340
solve	284	0.000350
lu	284	0.037391
solve	284	0.000301
lu	284	0.038040
solve	284	0.000348
lu	284	0.037770
solve	284	0.000294
lu	284	0.038683
solve	284	0.000279
lu	284	0.036108
solve	284	0.000274
lu	284	0.036077
solve	284	0.000273
lu	284	0.038415
solve	284	0.000287
lu	284	0.037974
solve	284	0.000301
lu	284	0.040383
solve	284	0.000462
lu	285	0.048687
solve	285	0.000304
lu	285	0.040933
solve	285	0.000298
lu	285	0.042161
solve	285	0.000386
lu	285	0.040101
solve	285	0.000316
lu	285	0.038948
solve	285	0.000307
lu	285	0.037576
solve	285	0.000293
lu	285	0.037680
solve	285	0.000368
lu	285	0.036636
solve	285	0.000284
lu	285	0.036695
solve	285	0.000306
lu	285	0.038923
solve	285	0.000296
lu	286	0.042081
solve	286	0.000314
lu	286	0.038655
solve	286	0.000299
lu	286	0.038100
solve	286	0.000297
lu	286	0.037926
solve	286	0.000312
lu	286	0.037762
solve	286	0.000304
lu	286	0.037847
solve	286	0.000294
lu	286	0.038768
solve	286	0.000320
lu	286	0.043357
solve	286	0.000383
lu	286	0.043962
solve	286	0.000350
lu	286	0.041281
solve	286	0.000346
lu	287	0.042207
solve	287	0.000306
lu	287	0.039576
solve	287	0.000304
lu	287	0.039679
solve	287	0.000356
lu	287	0.038149
solve	287	0.000314
lu	287	0.039832
solve	287	0.000301
lu	287	0.038441
solve	287	0.000274
lu	287	0.038502
solve	287	0.000307
lu	287	0.038495
solve	287	0.000295
lu	287	0.039438
solve	287	0.000355
lu	287	0.043673
solve	287	0.000369
lu	288	0.040268
solve	288	0.000312
lu	288	0.039279
solve	288	0.000349
lu	288	0.038273
solve	288	0.000304
lu	288	0.042910
solve	288	0.000306
lu	288	0.045410
solve	288	0.000341
lu	288	0.040492
solve	288	0.000310
lu	288	0.040189
solve	288	0.000308
lu	288	0.041792
solve	288	0.000301
lu	288	0.042602
solve	288	0.000712
lu	288	0.040403
solve	288	0.000342
lu	289	0.040170
solve	289	0.000335
lu	289	0.055077
solve	289	0.000309
lu	289	0.040111
solve	289	0.000301
lu	289	0.054424
solve	289	0.000355
lu	289	0.039490
solve	289	0.000360
lu	289	0.041707
solve	289	0.000303
lu	289	0.040324
solve	289	0.000320
lu	289	0.044315
solve	289	0.000412
lu	289	0.040310
solve	289	0.000301
lu	289	0.043811
solve	289	0.000348
lu	290	0.044619
solve	290	0.000354
lu	290	0.042574
solve	290	0.000318
lu	290	0.038616
solve	290	0.000285
lu	290	0.038612
solve	290	0.000280
lu	290	0.038728
solve	290	0.000288
lu	290	0.038778
solve	290	0.000295
lu	290	0.044033
solve	290	0.000374
lu	290	0.051964
solve	290	0.000308
lu	290	0.044982
solve	290	0.000310
lu	290	0.051360
solve	290	0.000317
lu	291	0.037992
solve	291	0.000299
lu	291	0.039963
solve	291	0.000287
lu	291	0.048521
solve	291	0.000703
lu	291	0.044435
solve	291	0.000312
lu	291	0.039304
solve	291	0.000310
lu	291	0.041425
solve	291	0.000375
lu	291	0.040227
solve	291	0.000308
lu	291	0.040216
solve	291	0.000358
lu	291	0.040171
solve	291	0.000312
lu	291	0.039941
solve	291	0.000339
lu	292	0.041797
solve	292	0.000310
lu	292	0.039299
solve	292	0.000311
lu	292	0.042201
solve	292	0.000309
lu	292	0.042187
solve	292	0.000321
lu	292	0.043359
solve	292	0.000506
lu	292	0.044432
solve	292	0.000369
lu	292	0.042305
solve	292	0.000385
lu	292	0.043914
solve	292	0.000340
lu	292	0.040656
solve	292	0.000304
lu	292	0.051802
solve	292	0.000486
lu	293	0.043855
solve	293	0.000304
lu	293	0.043088
solve	293	0.000322
lu	293	0.040695
solve	293	0.000313
lu	293	0.040721
solve	293	0.000315
lu	293	0.041982
solve	293	0.000320
lu	293	0.046000
solve	293	0.000337
lu	293	0.040429
solve	293	0.000314
lu	293	0.040255
solve	293	0.000310
lu	293	0.041408
solve	293	0.000304
lu	293	0.041190
solve	293	0.000296
lu	294	0.041266
solve	294	0.000339
lu	294	0.040601
solve	294	0.000290
lu	294	0.040429
solve	294	0.000301
lu	294	0.041820
solve	294	0.000373
lu	294	0.043906
solve	294	0.000362
lu	294	0.042427
solve	294	0.000303
lu	294	0.042034
solve	294	0.000289
lu	294	0.040859
solve	294	0.000300
lu	294	0.042476
solve	294	0.000355
lu	294	0.042680
solve	294	0.000308
lu	295	0.042677
solve	295	0.000323
lu	295	0.045078
solve	295	0.000650
lu	295	0.046855
solve	295	0.000366
lu	295	0.041409
solve	295	0.000302
lu	295	0.041124
solve	295	0.000298
lu	295	0.040545
solve	295	0.000293
lu	295	0.041682
solve	295	0.000306
lu	295	0.060305
solve	295	0.000895
lu	295	0.050570
solve	295	0.000335
lu	295	0.050762
solve	295	0.000355
lu	296	0.049474
solve	296	0.000564
lu	296	0.051318
solve	296	0.000404
lu	296	0.045759
solve	296	0.000320
lu	296	0.043949
solve	296	0.000344
lu	296	0.051819
solve	296	0.000336
lu	296	0.048097
solve	296	0.000316
lu	296	0.047647
solve	296	0.000334
lu	296	0.051076
solve	296	0.000384
lu	296	0.045285
solve	296	0.000394
lu	296	0.049613
solve	296	0.000482
lu	297	0.071352
solve	297	0.000593
lu	297	0.062514
solve	297	0.000552
lu	297	0.071432
solve	297	0.000738
lu	297	0.059670
solve	297	0.000431
lu	297	0.045025
solve	297	0.000393
lu	297	0.050399
solve	297	0.000460
lu	297	0.049920
solve	297	0.000385
lu	297	0.046983
solve	297	0.000330
lu	297	0.050438
solve	297	0.000498
lu	297	0.049176
solve	297	0.000409
lu	298	0.051489
solve	298	0.000402
lu	298	0.046840
solve	298	0.000492
lu	298	0.050205
solve	298	0.000335
lu	298	0.049327
solve	298	0.000396
lu	298	0.050552
solve	298	0.000530
lu	298	0.051514
solve	298	0.000402
lu	298	0.083925
solve	298	0.000459
lu	298	0.061139
solve	298	0.000378
lu	298	0.074891
solve	298	0.000582
lu	298	0.055374
solve	298	0.000384
lu	299	0.044456
solve	299	0.000327
lu	299	0.046815
solve	299	0.000329
lu	299	0.044957
solve	299	0.000438
